CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"Top 200 universities, number",,,,,,,,,,,,,,,,1,,,8,2,,,,,,,4,,,,,,,,1,,,,,,,,6,,,,,,12,,,,,,,,,,,,,3,,,,,,,,,,,,1,9,,,,14,,,,,,,,,,,,,,,,,,,1,4,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9,,1,,,,,2,,,,,,,,,,,1,,3,,,1,,,,,,,,2,,,,,2,,,,,,1,,,,,5,6,,,,,,,,,,,,,,,,,,21,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 200 universities, per million population",,,,,,,,,,,,,,,,,,,328.394,233.315,,,,,,,349.271,,,,,,,,4.945,,,,,,,,164.412,,,,,,8.517,,,,,,,,,,,,,533.216,,,,,,,,,,,,181.225,138.54,,,,171.966,,,,,,,,,,,,,,,,,,,216.499,473.481,32.342,,47.546,,,,,,,,,,,,,,,,,,,,,,,,,,8.178,,,,,,,,,,,,528.176,,214.823,,,,,405.311,,,,,,,,,,,96.713,,59.053,,,6.814,,,,,,,,,,,,,,,,,,,21.581,,,,,504.745,733.383,,,,,,,,,,,,,,,,,,323.199,,219.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 200 universities, per GDP billion USD PPPs",,,,,,,,,,,,,,,,0.114,,,0.68,0.455,,,,,,,0.758,,,,,,,,,,,,,,,,0.369,,,,,,0.056,,,,,,,,,,,,,1.053,,,,,,,,,,,,0.423,0.322,,,,0.346,,,,,,,,,,,,,,,,,,,0.298,1.247,0.087,,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,1.037,,0.553,,,,,0.609,,,,,,,,,,,0.317,,0.164,,,0.028,,,,,,,,,,,,,0.411,,,,,,0.059,,,,,1.019,1.125,,,,,,,,,,,,,,,,,,0.746,,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 500 universities, number",,,,,,,,,,,,,,,,1,,,23,5,,,,,,,7,,,,,,,,6,,,,,,,,19,,,,,1,54,,,,,,,1,,,1,,,5,,,,,1,,,,1,,,5,22,,,,38,,,2,,,,,,,,,,,,1,,2,,3,5,19,,16,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,12,,4,,,,,3,,,,,,,,,,2,5,,11,,,3,,,,,,,,4,,1,,,2,,1,,,,12,,,,,11,8,,,,,,,,,,,1,,,,,,,37,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 500 universities, per million population",,,,,,,,,,,,,,,,,,,944.132,583.288,,,,,,,611.225,,,,,,,,29.671,,,,,,,,520.638,,,,,55.55,38.327,,,,,,,,,,94.924,,,888.693,,,,,,,,,765.232,,,906.125,338.653,,,,466.765,,,175.286,,,,,,,,,,,,0.771,,,,649.497,591.852,307.253,,126.79,,,,,,,,,,,,,,,,,,,,,,,,,,8.178,,,,,,,,,,,,704.235,,859.291,,,,,607.966,,,,,,,,,,52.648,483.565,,216.529,,,20.442,,,,,,,,,,,,,,,482.686,,,,258.976,,,,,1110.438,977.844,,,,,,,,,,,12.729,,,,,,,569.446,,423.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 500 universities, per GDP billion USD PPPs",,,,,,,,,,,,,,,,0.115,,,1.966,1.141,,,,,,,1.33,,,,,,,,0.191,,,,,,,,1.189,,,,,0.233,0.255,,,,,,,,,,0.273,,,1.756,,,,,0.088,,,,2.587,,,2.113,0.793,,,,0.943,,,0.695,,,,,,,,,,,,0.012,,0.138,,0.912,1.543,0.822,,0.304,,,,,,,,,,,,,,,,,,,0.347,,,,,,,0.044,,,,,,,,,,,,1.374,,2.182,,,,,0.967,,,,,,,,,,0.19,1.581,,0.603,,,0.088,,,,,,,,0.228,,,,,0.406,,1.473,,,,0.712,,,,,2.259,1.52,,,,,,,,,,,0.052,,,,,,,1.323,,0.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 20 universities, number",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 20 universities, per million population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.021,,,,,,,,,,,,,,,,,,46.489,,49.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 20 universities, per GDP billion USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193,,,,,,,,,,,,,,,,,,0.11,,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
