CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"Experimental development expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,,14.366,,14.495,,,,,,,,,,,,,,,176.288,,,,,,,,,,,312900.122,,,,,51.012,,213.672,,23.938,2289.593,,,,,,,85.995,,3.475,,,237.425,,,,20704.62,,,,,,,,,,,,,,,,,1747.912,106.387,,,,13.683,,,8527.001,,108199.02,,137.809,,,,,,88.473,,,,,,223.57,,,,,734.234,,,10.737,,,,4805.87,,,7.701,,,,,,21.617,,,4365.732,,,,,,,,25.87,,,,,,10.612,,,4297.393,1447.282,,46448.775,,311.877,,,,,,,,,,,178.039,,,4857.664,367.423,384.055,,,,7131.531,,,,,,,,,1824.469,,,,,,,,,,,,,1212.4,,17576.357,,,,92.66,,,,,,,,,22106.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,13.347,,13.454,,,,,,,,,,,,,,,163.954,,,,,,,,,,,291371.528,,,,,47.447,,198.741,,22.257,2012.764,,,,,,,80.022,,3.229,,,213.024,,,,18869.428,,,,,,,,,,,,,,,,,1585.249,98.375,,,,12.726,,,7725.747,,100983.53,,128.178,,,,,,79.491,,,,,,207.979,,,,,682.82,,,9.982,,,,4331.23,,,7.163,,,,,,20.108,,,3980.465,,,,,,,,23.999,,,,,,9.87,,,3938.93,1312.199,,46188.765,,288.044,,,,,,,,,,,165.598,,,4518.286,342.517,341.457,,,,6497.347,,,,,,,,,1696.949,,,,,,,,,,,,,1127.827,,16178.851,,,,86.184,,,,,,,,,20562.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of  total R&D expenditures",,,,,,,,,,,,,,,,6.95,,,,,4.12,,23.171,,,,,,,,,,,,,,,16.838,,,,,,,,,,,84.541,,,,,12.382,,30.454,40,18.048,34.046,,,,,,,10.675,,8.054,,,43.564,,,,34.75,,,,,,,,,,,,,,,,,50.997,36.402,,,,6.694,,,28.095,,63.427,,19.13,,,,,,26.966,,,,,,26.876,,,,,7.546,,,9.985,,,,41.479,,,9.863,,,,,,26.578,,,26.37,,,,,,,,7.224,,,,,,17.504,,,46.734,37.42,,63.44,,20.681,,,,,,,,,,,24.107,,,48.255,26.477,25.178,,,,36.839,,,,,,,,,35.444,,,,,,,,,,,,,49.928,,39.763,,,,27.37,,,,,,,,,68.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of GDP",,,,,,,,,,,,,,,,,,,,,0.009,,0.023,,,,,,,,,,,,,,,0.134,,,,,,,,,,,1.709,,,,,0.071,,0.241,,0.086,0.672,,,1.28,,,,0.047,,0.007,,,0.632,,,,0.775,,,,,,,,,,,,,,,,,0.694,0.733,,,,0.002,0.03,,0.386,,2.157,,0.032,,,,,,0.186,,,,,,0.277,,,,,0.095,,,0.072,,,,0.223,,,0.022,,,,,,0.09,,,0.528,,,,,,,,0.015,,,,,,0.018,,,0.439,0.483,,2.721,,0.079,,,,,,,,,,,0.186,,,1.054,0.233,0.6,,,,0.455,,,,,,,,,0.17,,,,,,,,,,,,,0.325,,0.668,,,,0.054,,,,,,,,,2.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million NC",,,,,,,,,,,,,,,,,,,,4203.918,4,,0.2,,,,3947.509,,,,,,,,,,,71.6,,,,,,,,,,,1002253.157,,,,,9401,,883.915,146.5,13.903,26978.347,,,24745.4,,,,28.742,,0.5,,,133.215,2213.517,,,16339.366,,,,,,,387.7,,,,,,,,,,203953.2,14572.5,,,,,1344.857,33616.892,5593.5,,10313890,,10106.4,,,,,,26.7,,,,,,78.053,,,,,,,,5.631,,,,33956.103,,,3702.1,,,,,,,,,3292.48,,960,,,,,,8.012,,,,6,,,,,6418.4,857.992,,37319300.86,,485.084,,,,,,,,,,,7019.3,,,3509.923,195.989,332.279,,,,4676.683,3192.07,,,,,,,,,,,,,,,,,,,,,5488.9,,10840.6,39717.206,,,,,,1312199,,,,,,309442.278,,,,260.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,5278.905,11.019,,0.948,,,,4901.071,,,,,,,,,,,111.353,,,,,,,,,,,282687.33,,,,,25.849,,234.959,445.463,21.226,2112.019,,,3367.544,,,,52.259,,1.014,,,255.225,330.622,,,20149.426,,,,,,,614.698,,,,,,,,,,1633.369,106.447,,,,,1659.302,8763.238,7593.328,,101855.508,,113.915,,,,,,53.478,,,,,,170.794,,,,,,,,10.02,,,,4308.512,,,6.146,,,,,,,,,4128.786,,664.066,,,,,,42.615,,,,10.118,,,,,3645.879,1471.481,,43025.658,,285.945,,,,,,,,,,,173.87,,,4071.837,399.423,563.305,,,,6936.735,72.583,,,,,,,,,,,,,,,,,,,,,1470.766,,15606.516,65.973,,,,,,174.174,,,,,,20770.726,,,,329.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,4737.308,10.407,,0.899,,,,4488.553,,,,,,,,,,,105.342,,,,,,,,,,,267599.6,,,,,24.473,,222.431,,20.076,1920.556,,,3142.021,,,,49.473,,0.96,,,231.097,313.065,,,18613.277,,,,,,,548.622,,,,,,,,,,1485.612,101.453,,,,,1470.047,7839.519,6961.784,,95551.259,,107.851,,,,,,49.098,,,,,,161.901,,,,,,,,9.487,,,,4006.075,,,5.818,,,,,,,,,3751.501,,601.809,,,,,,40.218,,,,9.594,,,,,3362.428,1357.94,,42887.769,,268.822,,,,,,,,,,,164.614,,,3856.109,377.98,510.288,,,,6416.516,68.719,,,,,,,,,,,,,,,,,,,,,1392.456,,14651.938,62.461,,,,,,164.902,,,,,,19665.279,,,,312.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of  total R&D expenditures",,,,,,,,,,,,,,,,7.209,,,,43.922,3.279,,3.854,,,,41.354,,,,,,,,,,,13.725,,,,,,,,,,,84.603,,,,,6.805,,32.884,40.005,16.585,34.653,,,43.17,,,,7.953,,3.56,,,40.858,42.222,,,34.499,,,,,,,26.452,,,,,,,,,,48.549,43.706,,,,,47.201,76.571,26.657,,61.834,,16.387,,,,,,19.14,,,,,,23.48,,,,,,,,9.535,,,,41.844,,,8.306,,,,,,,,,25.831,,35.754,,,,,,15.598,,,,21.201,,,,,44.499,37.99,,62.932,,19.681,,,,,,,,,,,24.913,,,46.392,32.083,35.538,,,,35.942,33.01,,,,,,,,,,,,,,,,,,,,,49.179,,37.543,10.577,,,,,,9.799,,,,,,67.617,,,,57.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of GDP",,,,,,,,,,,,,,,,0.124,,,,1.303,0.007,,0.002,,,,1.008,,,,,,,,,,,0.087,,,,,,,,,,,1.684,,,,,0.038,,0.268,,0.077,0.658,,,1.282,,,,0.03,,0.002,,,0.705,0.255,,,0.772,,,,,,,0.215,,,,,,,,,,0.677,0.771,,,,,0.746,3.174,0.349,,2.05,,0.028,,,,,,0.117,,,,,,0.223,,,,,,,,0.074,,,,0.211,,,0.019,,,,,,,,,0.504,,0.413,,,,,,0.026,,,,0.013,,,,,0.387,0.504,,2.611,,0.076,0.682,,,,,,,,,,0.181,,,0.927,0.264,0.925,,,,0.456,0.033,,,,,,,,,,,,,,,,,,,,,0.375,,0.623,0.056,,,,,,0.037,,,,,,2.032,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.786,,,,,,,,,,,863763.03,,,,,13493,,679.962,119.1,13.17,24395.971,,,30556.011,,,,21.932,,0.753,,,217.115,,,,16388.31,,,,,,,,,3.9,,,,,,,,158149.9,,,,,,,31616.45,5289.7,,9860084,,,,,,,,23.29,,,,,,71.073,,,,,1596.23,,,9.389,,,493,32183.23,,,,,,,,,,,,3611.44,,,,,,,,6.521,,,,7.386,,16291.85,,,4262.6,933.123,740.586,34724151.6,,494.5,,,,,,,,,,,7564.75,,,3472.026,170.897,251.101,,,,,,,,,,5355,,,,,,1172.379,,,,,,,,,,,,10128,,,,,,,,,,,,,291173.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.419,,,,,,,,,,332.924,245075.925,,,,,37.977,,179.315,366.101,19.569,1834.601,,,4039.59,,,,40.465,,1.509,,,416.676,,,,19410.517,,,,,,,,,1.06,,,,,,,,1258.919,,,,,,,7993.321,7074.333,,94559.398,,,,,,,,46.009,,,,,,155.181,,,,,1103.131,,,16.796,,,30.56,4095.232,,,,,,,,,,,,4380.644,,,,,,,,33.614,,,,12.913,,7.112,,,2373.164,1541.339,293.185,40618.398,,299.239,22620.926,,,,,,,,,,194.432,,,3936.538,338.716,413.816,,,,,,,,,,3954.739,,,,,,5.213,,,,,,,,,,,,14434.88,,,,,,,,,,,,,19515.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.724,,,,,,,,,,319.672,235753.224,,,,,36.536,,172.483,,18.82,1761.588,,,3914.277,,,,38.92,,1.451,,,391.168,,,,18814.023,,,,,,,,,1.02,,,,,,,,1185.829,,,,,,,7530.751,6663.458,,90835.71,,,,,,,,43.449,,,,,,149.491,,,,,1061.066,,,16.159,,,29.401,3859.375,,,,,,,,,,,,4171.24,,,,,,,,32.285,,,,12.436,,6.842,,,2239.534,1510.331,282.064,40245.92,,283.405,18164.531,,,,,,,,,,187.058,,,3787.771,331.296,388.934,,,,,,,,,,3659.063,,,,,,5.015,,,,,,,,,,,,13949.479,,,,,,,,,,,,,18775.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of  total R&D expenditures",,,,,,,,,,,,,,,,7.958,,,,,,,,,,,,,,,,,,,,,,12.654,,,,,,,,,,,83.873,,,,,10.383,,27.394,39.993,15.806,33.715,,,54.087,,,,7.505,,10.364,,,57.031,,,,35.229,,,,,,,,,2.21,,,,,,,,43.486,,,,,,,76.487,25.8,,62.077,,,,,,,,16.021,,,,,,23.821,,,,,15.041,,,15.717,,,79.108,41.792,,,,,,,,,,,,28.862,,,,,,,,10.614,,,,24.249,,16.98,,,29.699,40.219,22.753,62.622,,17.214,,,,,,,,,,,23.272,,,47.925,29.202,27.049,,,,,,,,,,26.821,,,,,,26.556,,,,,,,,,,,,37.503,,,,,,,,,,,,,67.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of GDP",,,,,,,,,,,,,,,,0.134,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,1.598,,,,,0.058,,0.206,,0.068,0.601,,,1.612,,,,0.025,,0.003,,,1.211,,,,0.785,,,,,,,,,0.001,,,,,,,,0.552,,,,,,,3.183,0.328,,1.992,,,,,,,,0.106,,,,,,0.213,,,,,0.164,,,0.131,,,0.143,0.206,,,,,,,,,,,,0.56,,,,,,,,0.022,,,,0.018,,0.015,,,0.262,0.554,0.109,2.521,,0.083,0.672,,,,,,,,,,0.211,,,0.961,0.235,0.697,,,,,,,,,,0.859,,,,,,0.059,,,,,,,,,,,,0.605,,,,,,,,,,,,,1.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million NC",,,,,,,,,,,,,,,,,,,,3642.025,15.696,,,,,,,,,,,,,,,,,42.181,,,,,,,,,,,724680.51,,,,,14666,,679.512,75,14.231,22038.186,,,29662.698,,,,9.873,,0.687,,,248.4,,,,15691.638,,,,,,,408.111,,15.5,,,,,,,,147660.2,19788,,,,8532,1375.3,28691.697,5337.2,,9904670,,13104,,,,,,29.738,,,,,,75.591,,,,,1545.4,,,8.884,,,,31926.833,,,1121.7,,,,,,,,,3672.637,,871,,,,,,2.471,,,,21.96,,12840.47,,,3371.1,1061.765,,30760668.86,,485.715,,,,,,,,,,,5991.136,,,3577.3,124.117,207.489,,,,,,,,,,,,4.71,15345.925,,,,,,,,,,,,,4498.696,,10056.2,,,,,,,,,,,,,276005.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,4380.73,43.599,,,,,,,,,,,,,,,,,63.911,,,,,,,,,,278.769,206724.595,,,,,42.297,,178.725,232.964,21.146,1651.381,,,3972.776,,,,18.77,,1.366,,,485.535,,,,18650.297,,,,,,,572.255,,4.275,,,,,,,,1188.203,146.413,,,,16.518,1653.973,7273.363,7034.785,,92175.667,,163.451,,,,,,59.654,,,,,,166.5,,,,,1059.219,,,15.921,,,,4160.925,,,2.088,,,,,,,,,4392.765,,586.171,,,,,,12.869,,,,40.146,,5.765,,,1871.353,1704.052,,35994.831,,300.86,,,,,,,,,,,160.672,,,4014.927,245.093,332.53,,,,,,,,,,,,2.707,1240.576,,,,,,,,,,,,,1310.046,,14242.86,,,,,,,,,,,,,18263.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,4252.05,42.617,,,,,,,,,,,,,,,,,62.581,,,,,,,,,,269.949,202523.599,,,,,41.441,,175.095,,20.719,1614.569,,,3890.095,,,,18.394,,1.338,,,461.675,,,,18222.775,,,,,,,561.831,,4.188,,,,,,,,1144.958,144.887,,,,16.184,1565.589,7090.632,6816.086,,90397.721,,160.145,,,,,,57.5,,,,,,163.272,,,,,1037.549,,,15.589,,,,3951.535,,,2.046,,,,,,,,,4302.144,,570.538,,,,,,12.63,,,,39.344,,5.648,,,1812.763,1711.716,,36024.203,,291.411,17326.449,,,,,,,,,,157.425,,,3931.142,243.645,322.264,,,,,,,,,,,,2.652,1215.469,,,,,,,,,,,,,1283.571,,14063.767,,266083.38,,,,,,,,,,,17894.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of  total R&D expenditures",,,,,,,,,,,,,,,,7.387,,,,44.005,14.293,,,,,,,,,,,,,,,,,9.819,,,,,,,,,,,83.421,,,,,14.669,,27.156,39.979,16.011,35.119,,,54.544,,,,3.664,,9.545,,,64.612,,,,34.784,,,,,,,29.336,,8.679,,,,,,,,43.876,46.642,,,,11.293,51.589,76.377,26.941,,62.117,,30.227,,,,,,21.026,,,,,,26.739,,,,,16.402,,,19.232,,,,42.566,,,3.693,,,,,,,,,30.017,,33.181,,,,,,6.932,,,,36.588,,21.524,,,28.846,41.371,,61.656,,17.429,,,,,,,,,,,24.271,,,48.027,26.496,23.204,,,,,,,,,,,,12.893,37.548,,,,,,,,,,,,,46.904,,36.729,,,,,,,,,,,,,66.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of GDP",,,,,,,,,,,,,,,,0.128,0.127,,,1.18,0.031,,,,,0.289,,,,,,,,,,,,0.052,,,,,,,,,,,1.481,,,,,0.069,,0.204,,0.072,0.546,,,1.606,,,,0.012,,0.003,,,1.49,,,,0.762,,,,,,,0.197,,0.004,,,,,,,,0.524,1.163,,,,0.004,0.795,3.068,0.326,,2.016,,0.046,,,,0.111,,0.146,,,,,,0.242,,,,,0.17,,,0.13,,,,0.22,,,0.009,,,,,,,,,0.571,,0.408,,,,,,0.009,,,,0.064,,0.012,,,0.215,0.603,,2.308,0.071,0.086,0.622,,,,,,,,,,0.176,,,1.032,0.176,0.562,,,,,,,,,,,,0.016,0.136,,,,,,,,,,,,,0.346,,0.618,,,,,,,,,,,,,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million NC",,,,,,,,,,,,,,,,,,,,,15.308,,,,,,,,,,,,,,,,,51.671,,,,,,,,,,,584429.6,,,,,13500,,668.202,156.4,14.648,19359.113,,,30463.163,,,,13.487,,1.719,,,120.618,197.808,,,14251.303,,,,,85.731,,,,5.6,,,,,,,,138668.7,,,,,5729,1285.8,26078.803,5050.6,,9722646,,,4450,,,,,35.003,,,,,,66.381,,,,,1184.1,,,7.684,,,,30497.564,,,1022.4,,,,156,,,,,,,,,,,,,,,,,19.498,,,,,3081.6,1161.488,,27121150.26,,171.53,,,,,,,,,,,6147.74,,,3016.044,125.123,163.772,,,,,3519.16,,,,,,,2.965,,,,579.108,,,,,,,,,43460.8,4342.68,,9479.1,,,,,,,,,,,,,258612.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,,50.027,,,,,,,,,,,,,,,,,81.244,,,,,,,,,,177.96,176638.643,,,,,39.882,,175.06,496.556,21.733,1418.591,,,4020.586,,,,26.55,,3.538,,,235.974,47.21,,,16706.276,,,,,136.732,,,,1.618,,,,,,,,1099.003,,,,,13.55,1516.397,6564.015,6544.784,,87091.752,,,140.841,,,,,72.008,,,,,,150.866,,,,,838.004,,,13.771,,,,3977.367,,,2.147,,,,9.853,,,,,,,,,,,,,,,,6.209,37.139,,,,,1710.597,1867.435,,32265.218,,107.791,19067.771,,,,,,,,,,176.985,,,3351.16,249.668,257.212,,,,,92.619,,,,,,,1.892,,,,2.839,,,,,,,,,57.86,1415.015,,13523.333,,,,,,,,,,,,,16373.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,50.027,,,,,,,,,,,,,,,,,81.244,,,,,,,,,,177.96,176638.643,,,,,39.882,,175.06,,21.733,1418.591,,,4020.586,,,,26.55,,3.538,,,235.974,47.21,,,16706.276,,,,,136.732,,,,1.618,,,,,,,,1099.003,,,,,13.55,1516.397,6564.015,6544.784,,87091.752,,,140.841,,,,,72.008,,,,,,150.866,,,,,838.004,,,13.771,,,,3977.367,,,2.147,,,,9.853,,,,,,,,,,,,,,,,,37.139,,,,,1710.597,1867.435,,32265.218,,107.791,19067.771,,,,,,,,,,176.985,,,3351.16,249.668,257.212,,,,,92.619,,,,,,,1.892,,,,2.839,,,,,,,,,57.86,1415.015,,13523.333,,,,,,,,,,,,,16373.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of  total R&D expenditures",,,,,,,,,,,,,,,,9.941,,,,,16.5,,,,,,,,,,,,,,,,,12.256,,,,,,,,,,,82.75,,,,,14.206,,27.353,40.01,16.993,36.545,,,57.667,,,,4.812,,11.94,,,51.821,21.238,,,32.785,,,,,49.449,,,,3.865,,,,,,,,44.701,,,,,9.595,48.166,75.742,25.736,,61.942,,,17.869,,,,,31.948,,,,,,30.23,,,,,13.913,,,18.927,,,,42.808,,,4.288,,,,10.707,,,,,,,,,,,,,,,,10.171,45.824,,,,,29.585,42.12,,61.843,,7.107,,,,,,,,,,,26.93,,,46.479,30.051,21.955,,,,,40.09,,,,,,,13.462,,,,14.537,,,,,,,,,22.314,48.274,,35.957,,,,,,,,,,,,,65.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of GDP",,,,,,,,,,,,,,,,0.135,0.131,,,,0.036,,,,,0.376,,,,,,,,,,,,0.069,,,,,,,,,,,1.415,,,,,0.069,,0.204,,0.076,0.49,,,1.682,,,,0.019,,0.008,,,0.82,0.051,,,0.713,,,,,0.186,,,,0.002,,,,,,,,0.512,,,,,0.004,0.769,2.984,0.315,,1.943,,,0.14,,,,,0.195,,,,,,0.237,,,,,0.144,,,0.116,,,,0.23,,,0.01,,,,0.045,,,,,,,,,,,,,,,,,0.067,,,,,0.213,0.646,,2.143,0.064,0.032,0.651,,,,,,,,,,0.2,,,0.936,0.185,0.452,,,,,0.055,,,,,,,0.012,,,,0.037,,,,,,,,,0.099,0.402,,0.603,,,,,,,,,,,,,1.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million NC",,,,,,,,,,,,,,,,,,,,3381.671,12.651,,,,,,,,,,,12.872,,,,,,67.819,,,,,,,,,,,480102.94,,,,,6279,,799.731,152.7,14.871,20646.786,,,30446.221,,,,11.875,,1.675,,,92.502,,,,14689.07,,,,,,,,,14.8,,,,,,,,123478.4,20164.901,124382.4,,,7601,1308.878,25645.7,4925.4,,9567510,,,,,,,,21.628,,,,,,65.338,,,,,289.6,,,5.852,,,,26890.975,,,857.8,,,,,,,,,,,861,,,,,,,,,,17.993,,,,,3092.5,1216.482,,23505119.24,,209.649,,,,,,,,,,,5095.793,,,2852.252,88.77,138.587,,,,,,,,,,,,2.469,10854.763,,,,,,,,,,,,8230,3687.161,,9713.8,,,,,,,,,,,,,235669.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
